"jobTitle","skill","countVal"
"Manager, Data Scientist","Clojure",0
"Manager, Data Scientist","D3",0
"Manager, Data Scientist","F.",0
"Manager, Data Scientist","Fortran",0
"Manager, Data Scientist","Golang",0
"Manager, Data Scientist","Hadoop",2
"Manager, Data Scientist","Haskell",0
"Manager, Data Scientist","Java",2
"Manager, Data Scientist","Javascript",0
"Manager, Data Scientist","Julia",0
"Manager, Data Scientist","Knime",0
"Manager, Data Scientist","Lisp",0
"Manager, Data Scientist","Matlab",3
"Manager, Data Scientist","Minitab",0
"Manager, Data Scientist","Python",4
"Manager, Data Scientist","R",4
"Manager, Data Scientist","Ruby",0
"Manager, Data Scientist","SAS",3
"Manager, Data Scientist","Scala",2
"Manager, Data Scientist","Spark",2
"Manager, Data Scientist","SPSS",0
"Manager, Data Scientist","SQL",4
"Manager, Data Scientist","Stata",0
"Manager, Data Scientist","Tableau",3
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","C",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","Clojure",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","D3",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","F.",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","Fortran",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","Golang",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","Hadoop",1
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","Haskell",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","Java",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","Javascript",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","Julia",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","Knime",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","Lisp",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","Matlab",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","Minitab",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","Python",1
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","R",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","Ruby",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","SAS",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","Scala",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","Spark",1
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","SPSS",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","SQL",1
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","Stata",0
"Managing Consultant – Data Engineer / Data Scientist / Data Analyst","Tableau",0
"Marine/Aquatic Data Scientist - Perth Office","C",1
"Marine/Aquatic Data Scientist - Perth Office","Clojure",0
"Marine/Aquatic Data Scientist - Perth Office","D3",0
"Marine/Aquatic Data Scientist - Perth Office","F.",0
"Marine/Aquatic Data Scientist - Perth Office","Fortran",0
"Marine/Aquatic Data Scientist - Perth Office","Golang",0
"Marine/Aquatic Data Scientist - Perth Office","Hadoop",0
"Marine/Aquatic Data Scientist - Perth Office","Haskell",0
"Marine/Aquatic Data Scientist - Perth Office","Java",0
"Marine/Aquatic Data Scientist - Perth Office","Javascript",0
"Marine/Aquatic Data Scientist - Perth Office","Julia",0
"Marine/Aquatic Data Scientist - Perth Office","Knime",0
"Marine/Aquatic Data Scientist - Perth Office","Lisp",0
"Marine/Aquatic Data Scientist - Perth Office","Matlab",0
"Marine/Aquatic Data Scientist - Perth Office","Minitab",0
"Marine/Aquatic Data Scientist - Perth Office","Python",1
"Marine/Aquatic Data Scientist - Perth Office","R",1
"Marine/Aquatic Data Scientist - Perth Office","Ruby",0
"Marine/Aquatic Data Scientist - Perth Office","SAS",1
"Marine/Aquatic Data Scientist - Perth Office","Scala",0
"Marine/Aquatic Data Scientist - Perth Office","Spark",0
"Marine/Aquatic Data Scientist - Perth Office","SPSS",0
"Marine/Aquatic Data Scientist - Perth Office","SQL",1
"Marine/Aquatic Data Scientist - Perth Office","Stata",0
"Marine/Aquatic Data Scientist - Perth Office","Tableau",0
"Market Researcher","C",6
"Market Researcher","Clojure",0
"Market Researcher","D3",0
"Market Researcher","F.",0
"Market Researcher","Fortran",0
"Market Researcher","Golang",0
"Market Researcher","Hadoop",0
"Market Researcher","Haskell",0
"Market Researcher","Java",0
"Market Researcher","Javascript",0
"Market Researcher","Julia",0
"Market Researcher","Knime",0
"Market Researcher","Lisp",0
"Market Researcher","Matlab",0
"Market Researcher","Minitab",0
"Market Researcher","Python",0
"Market Researcher","R",0
"Market Researcher","Ruby",0
"Market Researcher","SAS",1
"Market Researcher","Scala",0
"Market Researcher","Spark",0
"Market Researcher","SPSS",6
"Market Researcher","SQL",2
"Market Researcher","Stata",0
"Market Researcher","Tableau",6
"Market Surveillance Data Scientist","C",1
"Market Surveillance Data Scientist","Clojure",0
"Market Surveillance Data Scientist","D3",0
"Market Surveillance Data Scientist","F.",0
"Market Surveillance Data Scientist","Fortran",0
"Market Surveillance Data Scientist","Golang",0
"Market Surveillance Data Scientist","Hadoop",0
"Market Surveillance Data Scientist","Haskell",0
"Market Surveillance Data Scientist","Java",1
"Market Surveillance Data Scientist","Javascript",0
"Market Surveillance Data Scientist","Julia",0
"Market Surveillance Data Scientist","Knime",0
"Market Surveillance Data Scientist","Lisp",0
"Market Surveillance Data Scientist","Matlab",0
"Market Surveillance Data Scientist","Minitab",0
"Market Surveillance Data Scientist","Python",1
"Market Surveillance Data Scientist","R",1
"Market Surveillance Data Scientist","Ruby",0
"Market Surveillance Data Scientist","SAS",1
"Market Surveillance Data Scientist","Scala",1
"Market Surveillance Data Scientist","Spark",0
"Market Surveillance Data Scientist","SPSS",0
"Market Surveillance Data Scientist","SQL",1
"Market Surveillance Data Scientist","Stata",0
"Market Surveillance Data Scientist","Tableau",0
"Marketing Analytics Consultant","C",0
"Marketing Analytics Consultant","Clojure",0
"Marketing Analytics Consultant","D3",0
"Marketing Analytics Consultant","F.",0
"Marketing Analytics Consultant","Fortran",0
"Marketing Analytics Consultant","Golang",0
"Marketing Analytics Consultant","Hadoop",0
"Marketing Analytics Consultant","Haskell",0
"Marketing Analytics Consultant","Java",0
"Marketing Analytics Consultant","Javascript",0
"Marketing Analytics Consultant","Julia",0
"Marketing Analytics Consultant","Knime",0
"Marketing Analytics Consultant","Lisp",0
"Marketing Analytics Consultant","Matlab",0
"Marketing Analytics Consultant","Minitab",0
"Marketing Analytics Consultant","Python",1
"Marketing Analytics Consultant","R",1
"Marketing Analytics Consultant","Ruby",0
"Marketing Analytics Consultant","SAS",1
"Marketing Analytics Consultant","Scala",0
"Marketing Analytics Consultant","Spark",0
"Marketing Analytics Consultant","SPSS",0
"Marketing Analytics Consultant","SQL",1
"Marketing Analytics Consultant","Stata",0
"Marketing Analytics Consultant","Tableau",1
"Marketing Analytics Lead","C",0
"Marketing Analytics Lead","Clojure",0
"Marketing Analytics Lead","D3",0
"Marketing Analytics Lead","F.",0
"Marketing Analytics Lead","Fortran",0
"Marketing Analytics Lead","Golang",0
"Marketing Analytics Lead","Hadoop",0
"Marketing Analytics Lead","Haskell",0
"Marketing Analytics Lead","Java",0
"Marketing Analytics Lead","Javascript",0
"Marketing Analytics Lead","Julia",0
"Marketing Analytics Lead","Knime",0
"Marketing Analytics Lead","Lisp",0
"Marketing Analytics Lead","Matlab",0
"Marketing Analytics Lead","Minitab",0
"Marketing Analytics Lead","Python",0
"Marketing Analytics Lead","R",0
"Marketing Analytics Lead","Ruby",0
"Marketing Analytics Lead","SAS",1
"Marketing Analytics Lead","Scala",0
"Marketing Analytics Lead","Spark",0
"Marketing Analytics Lead","SPSS",0
"Marketing Analytics Lead","SQL",1
"Marketing Analytics Lead","Stata",0
"Marketing Analytics Lead","Tableau",1
"Marketing Analytics Manager / Digital Media Data Scientist","C",0
"Marketing Analytics Manager / Digital Media Data Scientist","Clojure",0
"Marketing Analytics Manager / Digital Media Data Scientist","D3",0
"Marketing Analytics Manager / Digital Media Data Scientist","F.",0
"Marketing Analytics Manager / Digital Media Data Scientist","Fortran",0
"Marketing Analytics Manager / Digital Media Data Scientist","Golang",0
"Marketing Analytics Manager / Digital Media Data Scientist","Hadoop",0
"Marketing Analytics Manager / Digital Media Data Scientist","Haskell",0
"Marketing Analytics Manager / Digital Media Data Scientist","Java",0
"Marketing Analytics Manager / Digital Media Data Scientist","Javascript",0
"Marketing Analytics Manager / Digital Media Data Scientist","Julia",0
"Marketing Analytics Manager / Digital Media Data Scientist","Knime",0
"Marketing Analytics Manager / Digital Media Data Scientist","Lisp",0
"Marketing Analytics Manager / Digital Media Data Scientist","Matlab",0
"Marketing Analytics Manager / Digital Media Data Scientist","Minitab",0
"Marketing Analytics Manager / Digital Media Data Scientist","Python",2
"Marketing Analytics Manager / Digital Media Data Scientist","R",2
"Marketing Analytics Manager / Digital Media Data Scientist","Ruby",0
"Marketing Analytics Manager / Digital Media Data Scientist","SAS",0
"Marketing Analytics Manager / Digital Media Data Scientist","Scala",0
"Marketing Analytics Manager / Digital Media Data Scientist","Spark",0
"Marketing Analytics Manager / Digital Media Data Scientist","SPSS",0
"Marketing Analytics Manager / Digital Media Data Scientist","SQL",2
"Marketing Analytics Manager / Digital Media Data Scientist","Stata",0
"Marketing Analytics Manager / Digital Media Data Scientist","Tableau",2
"Marketing Data Scientist","C",2
"Marketing Data Scientist","Clojure",0
"Marketing Data Scientist","D3",0
"Marketing Data Scientist","F.",0
"Marketing Data Scientist","Fortran",0
"Marketing Data Scientist","Golang",0
"Marketing Data Scientist","Hadoop",0
"Marketing Data Scientist","Haskell",0
"Marketing Data Scientist","Java",2
"Marketing Data Scientist","Javascript",0
"Marketing Data Scientist","Julia",0
"Marketing Data Scientist","Knime",0
"Marketing Data Scientist","Lisp",0
"Marketing Data Scientist","Matlab",0
"Marketing Data Scientist","Minitab",0
"Marketing Data Scientist","Python",0
"Marketing Data Scientist","R",4
"Marketing Data Scientist","Ruby",0
"Marketing Data Scientist","SAS",0
"Marketing Data Scientist","Scala",0
"Marketing Data Scientist","Spark",0
"Marketing Data Scientist","SPSS",0
"Marketing Data Scientist","SQL",6
"Marketing Data Scientist","Stata",0
"Marketing Data Scientist","Tableau",0
"Marketing Data Scientist / Data Engineer","C",0
"Marketing Data Scientist / Data Engineer","Clojure",0
"Marketing Data Scientist / Data Engineer","D3",0
"Marketing Data Scientist / Data Engineer","F.",0
"Marketing Data Scientist / Data Engineer","Fortran",0
"Marketing Data Scientist / Data Engineer","Golang",0
"Marketing Data Scientist / Data Engineer","Hadoop",0
"Marketing Data Scientist / Data Engineer","Haskell",0
"Marketing Data Scientist / Data Engineer","Java",0
"Marketing Data Scientist / Data Engineer","Javascript",0
"Marketing Data Scientist / Data Engineer","Julia",0
"Marketing Data Scientist / Data Engineer","Knime",0
"Marketing Data Scientist / Data Engineer","Lisp",0
"Marketing Data Scientist / Data Engineer","Matlab",0
"Marketing Data Scientist / Data Engineer","Minitab",0
"Marketing Data Scientist / Data Engineer","Python",1
"Marketing Data Scientist / Data Engineer","R",0
"Marketing Data Scientist / Data Engineer","Ruby",0
"Marketing Data Scientist / Data Engineer","SAS",0
"Marketing Data Scientist / Data Engineer","Scala",0
"Marketing Data Scientist / Data Engineer","Spark",0
"Marketing Data Scientist / Data Engineer","SPSS",0
"Marketing Data Scientist / Data Engineer","SQL",1
"Marketing Data Scientist / Data Engineer","Stata",0
"Marketing Data Scientist / Data Engineer","Tableau",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","C",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","Clojure",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","D3",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","F.",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","Fortran",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","Golang",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","Hadoop",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","Haskell",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","Java",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","Javascript",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","Julia",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","Knime",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","Lisp",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","Matlab",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","Minitab",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","Python",1
"Marketing Data Scientist/Analyst - Publicly Listed Company","R",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","Ruby",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","SAS",1
"Marketing Data Scientist/Analyst - Publicly Listed Company","Scala",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","Spark",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","SPSS",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","SQL",1
"Marketing Data Scientist/Analyst - Publicly Listed Company","Stata",0
"Marketing Data Scientist/Analyst - Publicly Listed Company","Tableau",1
"Marketing Insights & Modelling Analyst","C",0
"Marketing Insights & Modelling Analyst","Clojure",0
"Marketing Insights & Modelling Analyst","D3",0
"Marketing Insights & Modelling Analyst","F.",0
"Marketing Insights & Modelling Analyst","Fortran",0
"Marketing Insights & Modelling Analyst","Golang",0
"Marketing Insights & Modelling Analyst","Hadoop",0
"Marketing Insights & Modelling Analyst","Haskell",0
"Marketing Insights & Modelling Analyst","Java",0
"Marketing Insights & Modelling Analyst","Javascript",0
"Marketing Insights & Modelling Analyst","Julia",0
"Marketing Insights & Modelling Analyst","Knime",0
"Marketing Insights & Modelling Analyst","Lisp",0
"Marketing Insights & Modelling Analyst","Matlab",0
"Marketing Insights & Modelling Analyst","Minitab",0
"Marketing Insights & Modelling Analyst","Python",0
"Marketing Insights & Modelling Analyst","R",1
"Marketing Insights & Modelling Analyst","Ruby",0
"Marketing Insights & Modelling Analyst","SAS",0
"Marketing Insights & Modelling Analyst","Scala",0
"Marketing Insights & Modelling Analyst","Spark",0
"Marketing Insights & Modelling Analyst","SPSS",0
"Marketing Insights & Modelling Analyst","SQL",1
"Marketing Insights & Modelling Analyst","Stata",0
"Marketing Insights & Modelling Analyst","Tableau",0
"Marketing Senior Data Scientist - 12 Month Contract","C",0
"Marketing Senior Data Scientist - 12 Month Contract","Clojure",0
"Marketing Senior Data Scientist - 12 Month Contract","D3",0
"Marketing Senior Data Scientist - 12 Month Contract","F.",0
"Marketing Senior Data Scientist - 12 Month Contract","Fortran",0
"Marketing Senior Data Scientist - 12 Month Contract","Golang",0
"Marketing Senior Data Scientist - 12 Month Contract","Hadoop",0
"Marketing Senior Data Scientist - 12 Month Contract","Haskell",0
"Marketing Senior Data Scientist - 12 Month Contract","Java",0
"Marketing Senior Data Scientist - 12 Month Contract","Javascript",0
"Marketing Senior Data Scientist - 12 Month Contract","Julia",0
"Marketing Senior Data Scientist - 12 Month Contract","Knime",0
"Marketing Senior Data Scientist - 12 Month Contract","Lisp",0
"Marketing Senior Data Scientist - 12 Month Contract","Matlab",0
"Marketing Senior Data Scientist - 12 Month Contract","Minitab",0
"Marketing Senior Data Scientist - 12 Month Contract","Python",1
"Marketing Senior Data Scientist - 12 Month Contract","R",1
"Marketing Senior Data Scientist - 12 Month Contract","Ruby",0
"Marketing Senior Data Scientist - 12 Month Contract","SAS",0
"Marketing Senior Data Scientist - 12 Month Contract","Scala",1
"Marketing Senior Data Scientist - 12 Month Contract","Spark",1
"Marketing Senior Data Scientist - 12 Month Contract","SPSS",0
"Marketing Senior Data Scientist - 12 Month Contract","SQL",1
"Marketing Senior Data Scientist - 12 Month Contract","Stata",0
"Marketing Senior Data Scientist - 12 Month Contract","Tableau",1
"Marketing Technology Data Engineer","C",0
"Marketing Technology Data Engineer","Clojure",0
"Marketing Technology Data Engineer","D3",0
"Marketing Technology Data Engineer","F.",0
"Marketing Technology Data Engineer","Fortran",0
"Marketing Technology Data Engineer","Golang",0
"Marketing Technology Data Engineer","Hadoop",1
"Marketing Technology Data Engineer","Haskell",0
"Marketing Technology Data Engineer","Java",1
"Marketing Technology Data Engineer","Javascript",0
"Marketing Technology Data Engineer","Julia",0
"Marketing Technology Data Engineer","Knime",0
"Marketing Technology Data Engineer","Lisp",0
"Marketing Technology Data Engineer","Matlab",0
"Marketing Technology Data Engineer","Minitab",0
"Marketing Technology Data Engineer","Python",1
"Marketing Technology Data Engineer","R",0
"Marketing Technology Data Engineer","Ruby",0
"Marketing Technology Data Engineer","SAS",1
"Marketing Technology Data Engineer","Scala",1
"Marketing Technology Data Engineer","Spark",1
"Marketing Technology Data Engineer","SPSS",0
"Marketing Technology Data Engineer","SQL",1
"Marketing Technology Data Engineer","Stata",0
"Marketing Technology Data Engineer","Tableau",1
"Materials Development Scientist","C",0
"Materials Development Scientist","Clojure",0
"Materials Development Scientist","D3",0
"Materials Development Scientist","F.",0
"Materials Development Scientist","Fortran",0
"Materials Development Scientist","Golang",0
"Materials Development Scientist","Hadoop",0
"Materials Development Scientist","Haskell",0
"Materials Development Scientist","Java",0
"Materials Development Scientist","Javascript",0
"Materials Development Scientist","Julia",0
"Materials Development Scientist","Knime",0
"Materials Development Scientist","Lisp",0
"Materials Development Scientist","Matlab",1
"Materials Development Scientist","Minitab",0
"Materials Development Scientist","Python",1
"Materials Development Scientist","R",1
"Materials Development Scientist","Ruby",0
"Materials Development Scientist","SAS",0
"Materials Development Scientist","Scala",0
"Materials Development Scientist","Spark",0
"Materials Development Scientist","SPSS",0
"Materials Development Scientist","SQL",0
"Materials Development Scientist","Stata",0
"Materials Development Scientist","Tableau",0
"Mathematical Modeller/ Data Scientist","C",0
"Mathematical Modeller/ Data Scientist","Clojure",0
"Mathematical Modeller/ Data Scientist","D3",0
"Mathematical Modeller/ Data Scientist","F.",0
"Mathematical Modeller/ Data Scientist","Fortran",0
"Mathematical Modeller/ Data Scientist","Golang",0
"Mathematical Modeller/ Data Scientist","Hadoop",0
"Mathematical Modeller/ Data Scientist","Haskell",0
"Mathematical Modeller/ Data Scientist","Java",0
"Mathematical Modeller/ Data Scientist","Javascript",0
"Mathematical Modeller/ Data Scientist","Julia",0
"Mathematical Modeller/ Data Scientist","Knime",0
"Mathematical Modeller/ Data Scientist","Lisp",0
"Mathematical Modeller/ Data Scientist","Matlab",0
"Mathematical Modeller/ Data Scientist","Minitab",0
"Mathematical Modeller/ Data Scientist","Python",2
"Mathematical Modeller/ Data Scientist","R",0
"Mathematical Modeller/ Data Scientist","Ruby",0
"Mathematical Modeller/ Data Scientist","SAS",0
"Mathematical Modeller/ Data Scientist","Scala",0
"Mathematical Modeller/ Data Scientist","Spark",0
"Mathematical Modeller/ Data Scientist","SPSS",0
"Mathematical Modeller/ Data Scientist","SQL",0
"Mathematical Modeller/ Data Scientist","Stata",0
"Mathematical Modeller/ Data Scientist","Tableau",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","C",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","Clojure",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","D3",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","F.",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","Fortran",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","Golang",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","Hadoop",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","Haskell",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","Java",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","Javascript",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","Julia",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","Knime",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","Lisp",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","Matlab",14
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","Minitab",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","Python",14
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","R",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","Ruby",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","SAS",12
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","Scala",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","Spark",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","SPSS",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","SQL",12
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","Stata",0
"Mathematical Statisticians, Data Scientists and Data Collection Methodologists","Tableau",2
"Medical Data Scientist","C",0
"Medical Data Scientist","Clojure",0
"Medical Data Scientist","D3",0
"Medical Data Scientist","F.",0
"Medical Data Scientist","Fortran",0
"Medical Data Scientist","Golang",0
"Medical Data Scientist","Hadoop",0
"Medical Data Scientist","Haskell",0
"Medical Data Scientist","Java",0
"Medical Data Scientist","Javascript",0
"Medical Data Scientist","Julia",0
"Medical Data Scientist","Knime",0
"Medical Data Scientist","Lisp",0
"Medical Data Scientist","Matlab",1
"Medical Data Scientist","Minitab",0
"Medical Data Scientist","Python",1
"Medical Data Scientist","R",0
"Medical Data Scientist","Ruby",0
"Medical Data Scientist","SAS",1
"Medical Data Scientist","Scala",0
"Medical Data Scientist","Spark",0
"Medical Data Scientist","SPSS",0
"Medical Data Scientist","SQL",1
"Medical Data Scientist","Stata",0
"Medical Data Scientist","Tableau",1
"Medical Research Data Scientist / Bioinformatician","C",0
"Medical Research Data Scientist / Bioinformatician","Clojure",0
"Medical Research Data Scientist / Bioinformatician","D3",0
"Medical Research Data Scientist / Bioinformatician","F.",0
"Medical Research Data Scientist / Bioinformatician","Fortran",0
"Medical Research Data Scientist / Bioinformatician","Golang",0
"Medical Research Data Scientist / Bioinformatician","Hadoop",0
"Medical Research Data Scientist / Bioinformatician","Haskell",0
"Medical Research Data Scientist / Bioinformatician","Java",0
"Medical Research Data Scientist / Bioinformatician","Javascript",0
"Medical Research Data Scientist / Bioinformatician","Julia",0
"Medical Research Data Scientist / Bioinformatician","Knime",0
"Medical Research Data Scientist / Bioinformatician","Lisp",0
"Medical Research Data Scientist / Bioinformatician","Matlab",1
"Medical Research Data Scientist / Bioinformatician","Minitab",0
"Medical Research Data Scientist / Bioinformatician","Python",1
"Medical Research Data Scientist / Bioinformatician","R",1
"Medical Research Data Scientist / Bioinformatician","Ruby",0
"Medical Research Data Scientist / Bioinformatician","SAS",0
"Medical Research Data Scientist / Bioinformatician","Scala",0
"Medical Research Data Scientist / Bioinformatician","Spark",0
"Medical Research Data Scientist / Bioinformatician","SPSS",0
"Medical Research Data Scientist / Bioinformatician","SQL",0
"Medical Research Data Scientist / Bioinformatician","Stata",0
"Medical Research Data Scientist / Bioinformatician","Tableau",0
"Medical Research Data Scientist/Bioinformatician","C",0
"Medical Research Data Scientist/Bioinformatician","Clojure",0
"Medical Research Data Scientist/Bioinformatician","D3",0
"Medical Research Data Scientist/Bioinformatician","F.",0
"Medical Research Data Scientist/Bioinformatician","Fortran",0
"Medical Research Data Scientist/Bioinformatician","Golang",0
"Medical Research Data Scientist/Bioinformatician","Hadoop",0
"Medical Research Data Scientist/Bioinformatician","Haskell",0
"Medical Research Data Scientist/Bioinformatician","Java",0
"Medical Research Data Scientist/Bioinformatician","Javascript",0
"Medical Research Data Scientist/Bioinformatician","Julia",0
"Medical Research Data Scientist/Bioinformatician","Knime",0
"Medical Research Data Scientist/Bioinformatician","Lisp",0
"Medical Research Data Scientist/Bioinformatician","Matlab",1
"Medical Research Data Scientist/Bioinformatician","Minitab",0
"Medical Research Data Scientist/Bioinformatician","Python",1
"Medical Research Data Scientist/Bioinformatician","R",1
"Medical Research Data Scientist/Bioinformatician","Ruby",0
"Medical Research Data Scientist/Bioinformatician","SAS",0
"Medical Research Data Scientist/Bioinformatician","Scala",0
"Medical Research Data Scientist/Bioinformatician","Spark",0
"Medical Research Data Scientist/Bioinformatician","SPSS",0
"Medical Research Data Scientist/Bioinformatician","SQL",0
"Medical Research Data Scientist/Bioinformatician","Stata",0
"Medical Research Data Scientist/Bioinformatician","Tableau",0
"Merchandise Analyst - Pricing & Inventory","C",0
"Merchandise Analyst - Pricing & Inventory","Clojure",0
"Merchandise Analyst - Pricing & Inventory","D3",0
"Merchandise Analyst - Pricing & Inventory","F.",0
"Merchandise Analyst - Pricing & Inventory","Fortran",0
"Merchandise Analyst - Pricing & Inventory","Golang",0
"Merchandise Analyst - Pricing & Inventory","Hadoop",0
"Merchandise Analyst - Pricing & Inventory","Haskell",0
"Merchandise Analyst - Pricing & Inventory","Java",0
"Merchandise Analyst - Pricing & Inventory","Javascript",0
"Merchandise Analyst - Pricing & Inventory","Julia",0
"Merchandise Analyst - Pricing & Inventory","Knime",0
"Merchandise Analyst - Pricing & Inventory","Lisp",0
"Merchandise Analyst - Pricing & Inventory","Matlab",0
"Merchandise Analyst - Pricing & Inventory","Minitab",0
"Merchandise Analyst - Pricing & Inventory","Python",0
"Merchandise Analyst - Pricing & Inventory","R",0
"Merchandise Analyst - Pricing & Inventory","Ruby",0
"Merchandise Analyst - Pricing & Inventory","SAS",0
"Merchandise Analyst - Pricing & Inventory","Scala",0
"Merchandise Analyst - Pricing & Inventory","Spark",0
"Merchandise Analyst - Pricing & Inventory","SPSS",0
"Merchandise Analyst - Pricing & Inventory","SQL",1
"Merchandise Analyst - Pricing & Inventory","Stata",0
"Merchandise Analyst - Pricing & Inventory","Tableau",1
"Mgr Data Scientist Enterprise Capability","C",0
"Mgr Data Scientist Enterprise Capability","Clojure",0
"Mgr Data Scientist Enterprise Capability","D3",0
"Mgr Data Scientist Enterprise Capability","F.",0
"Mgr Data Scientist Enterprise Capability","Fortran",0
"Mgr Data Scientist Enterprise Capability","Golang",0
"Mgr Data Scientist Enterprise Capability","Hadoop",0
"Mgr Data Scientist Enterprise Capability","Haskell",0
"Mgr Data Scientist Enterprise Capability","Java",1
"Mgr Data Scientist Enterprise Capability","Javascript",0
"Mgr Data Scientist Enterprise Capability","Julia",0
"Mgr Data Scientist Enterprise Capability","Knime",0
"Mgr Data Scientist Enterprise Capability","Lisp",0
"Mgr Data Scientist Enterprise Capability","Matlab",2
"Mgr Data Scientist Enterprise Capability","Minitab",0
"Mgr Data Scientist Enterprise Capability","Python",2
"Mgr Data Scientist Enterprise Capability","R",2
"Mgr Data Scientist Enterprise Capability","Ruby",0
"Mgr Data Scientist Enterprise Capability","SAS",2
"Mgr Data Scientist Enterprise Capability","Scala",2
"Mgr Data Scientist Enterprise Capability","Spark",0
"Mgr Data Scientist Enterprise Capability","SPSS",0
"Mgr Data Scientist Enterprise Capability","SQL",2
"Mgr Data Scientist Enterprise Capability","Stata",0
"Mgr Data Scientist Enterprise Capability","Tableau",2
"Mid-Level Data Scientist","C",0
"Mid-Level Data Scientist","Clojure",0
"Mid-Level Data Scientist","D3",0
"Mid-Level Data Scientist","F.",0
"Mid-Level Data Scientist","Fortran",0
"Mid-Level Data Scientist","Golang",0
"Mid-Level Data Scientist","Hadoop",0
"Mid-Level Data Scientist","Haskell",0
"Mid-Level Data Scientist","Java",0
"Mid-Level Data Scientist","Javascript",0
"Mid-Level Data Scientist","Julia",0
"Mid-Level Data Scientist","Knime",0
"Mid-Level Data Scientist","Lisp",0
"Mid-Level Data Scientist","Matlab",0
"Mid-Level Data Scientist","Minitab",0
"Mid-Level Data Scientist","Python",1
"Mid-Level Data Scientist","R",0
"Mid-Level Data Scientist","Ruby",0
"Mid-Level Data Scientist","SAS",0
